what,kind,bundleId,bundleVersion,description,time
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343137222911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343137224905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343137249657
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343137250175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343137425773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343138463108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343138508759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343138934001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343138948560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343138981809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343139224693
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343139227705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343139229908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343139233294
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343139233491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343139235501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343139943437
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343139943971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343139947912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343141939147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343141965948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343141974371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343141984989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343141995217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142004407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142014320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343142019039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343142023767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142026097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142033450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142051905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142074868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343142105984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142107615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142133829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142145201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142153528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142165282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142174059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142181134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142197464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142207358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142210352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142221420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142224774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343142240377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343142243429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142247194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142297090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142391172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142433103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142447186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142454534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142479264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142504777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343142514765
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343142519665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142520996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142523572
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343142523767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142525059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142860606
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343142861604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142883199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343142906813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343143293959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343144121122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343144122396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343144503887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343145190883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343145235929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343145238907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343145305667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343145324160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343149645698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150245476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150333019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150336584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150352392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343150367658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150369232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150379831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343150400911
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343150402504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150403982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150407644
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343150407835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150409552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150415585
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343150416121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343150419374
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343150420954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150422263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150424942
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343150425130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150426427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150514352
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343150515088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343150520207
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343150521631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150523558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150526022
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343150526204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150527445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343150969661
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343150970163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151155936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151172104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151177108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151186745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151190283
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343151357757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151357876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151359403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151362047
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343151362218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151364152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151410190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343151431235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151434452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151436904
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343151437077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151439088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151453334
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343151467179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343151493370
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343151496571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151498060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151500506
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343151500682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151501931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151544595
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343151546626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343151557674
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343151559627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151560992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151563872
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343151564049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151565910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151579436
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343151588454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343151598670
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343151602097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151603462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151605921
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343151606084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151608023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151649760
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343151659227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151666542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343151968450
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343152022105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343152023594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343152027275
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343152027411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343152030391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343152542806
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343152544118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343152575681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343153115348
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343153134893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343153215753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343153217120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343153221707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343153233121
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343153234874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343153236563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343153239387
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343153239544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343153241582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343153280533
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343153299633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343153335837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343153343958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343153355906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343153358844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343153379398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343153985400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154489031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154489123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154492057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154495850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154502489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343154552798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343154555940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343154558084
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154562625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154564125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154567375
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343154567530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154568851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154728364
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343154732898
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154770233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154776272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154780869
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.rename.element",1343154780896
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343154782234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343154783593
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154786534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154789476
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1343154798048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154798913
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.rename.element",1343154798959
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154801571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343154830819
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154843317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343154845539
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154847110
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343154851887
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154851888
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154854035
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154854341
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154854361
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154864658
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154880112
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154882139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343154906205
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154907846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343154912598
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343154914270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343154918326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343154920886
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343154963230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154964626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154967236
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343154967450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154969128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343154997301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343155001494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343155169483
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343155173509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343155325630
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343155370929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343155373483
